08099C118772D01BBA1C3F486BD8AF1E,D72A5034556F003FBEE37F5361EDA070,VTS,1,,1/6/2012 17:07,1/6/2012 17:16,1,540,1.26,-73.978661,40.756077,-73.963364,40.757931
A24C9F2C7BB9E582D468AB65E851BE1B,2BA7C5A07C9821496BF82F253CC252B8,VTS,1,,1/4/2012 20:03,1/4/2012 20:11,2,480,1.73,-73.977585,40.763405,-73.952995,40.766514
7A01AD8BF11C9B969BBF4CFB5288AE40,288AD4A8B56F123B9083CEA4CF03AB6D,VTS,1,,1/5/2012 22:56,1/5/2012 23:04,2,480,2.31,-73.990326,40.73101,-73.982826,40.756451
A11D2D915C5D854AEE69C8A9A52A4AF8,29E26D6DFD7E1AB2A62BDC9EED103487,VTS,1,,1/5/2012 22:38,1/5/2012 23:03,5,1500,9.82,-73.987839,40.748299,-73.923615,40.844421
DFB5B87FD26588AC9AEB75AED802AD3B,2CE24EF2051E142038F822034E6A1582,VTS,1,,1/5/2012 22:55,1/5/2012 23:05,5,600,2,-73.976662,40.751598,-74.004768,40.748032
D91F6CD88D35DEFB4293928C660F7370,6EC90FD0F658D4D1385559A46058EF5F,VTS,1,,1/5/2012 22:54,1/5/2012 23:03,1,540,2.21,-73.979538,40.771446,-73.959267,40.779961
3EF2AC83630D9A838CA3F0139CC26342,32E5530F065C68777D49D5A19ACD5025,VTS,1,,1/5/2012 22:44,1/5/2012 23:05,1,1260,6.68,-73.991562,40.727219,-73.922844,40.76403
8F4D67B9A0D79E4796CD63DC061A8E66,D66D34E3D6A14E053618845CA3F55452,VTS,1,,1/6/2012 16:56,1/6/2012 17:05,1,540,1.29,-73.984291,40.760567,-74.002769,40.760532
AE9434F96D2A33A01A340D97176DD7BF,6A692EE379448ED34935D9B25D801969,VTS,1,,1/5/2012 22:57,1/5/2012 23:04,5,420,1.43,-73.978325,40.766651,-73.991829,40.749256
F5EAA92B6204394A4DCFF12931C0B111,B77EC497E233158BF23A17411F0D8A19,VTS,1,,1/5/2012 22:48,1/5/2012 23:02,6,840,2.89,-73.982277,40.765617,-73.982117,40.735958
EBA886681A1C3C18C80B7869B24D06F7,A6A6C85543DCF893FEF3B52B72CB14CC,VTS,1,,1/5/2012 22:43,1/5/2012 22:57,1,840,2.61,-73.994019,40.726681,-74.007904,40.715221
2111CFA825ECEE9430C3F075E8DC2E5A,3B23D23383A197F51D7B27F2C22D366A,VTS,1,,1/4/2012 20:06,1/4/2012 20:10,1,240,0.74,-73.984955,40.742191,-73.980019,40.748726
DA671662DDB63E5B0C11DFDB73A270DE,C74013B0B197263A1A70175169640B1D,VTS,1,,1/4/2012 19:58,1/4/2012 20:03,3,300,0.88,-73.951538,40.773258,-73.951538,40.773258
5827B7604F840FEDC14D2855774020CF,4E0CF2EFC2B6F83FB8CDC8B49023970A,VTS,1,,1/5/2012 22:56,1/5/2012 23:06,2,600,2.66,0,0,0,0
8F4D67B9A0D79E4796CD63DC061A8E66,F42B5EFB2287E0F8A4F678BCD5DA2F13,VTS,1,,1/10/2012 13:30,1/10/2012 13:38,1,480,0.92,-74.004433,40.730743,-73.999779,40.720631
6204D2988E75007ADDC410D3AD59CD01,CD820F80382565061F54B2C5D9C00BC3,VTS,1,,1/10/2012 13:17,1/10/2012 13:23,1,360,1.06,-73.951706,40.769573,-73.956139,40.779621
0E8E3201DCA085A0C37AB1F423CFDAF4,0C4316381A9E90B7A8CF787FCDA9566F,VTS,1,,1/5/2012 23:00,1/5/2012 23:01,1,60,0.2,-73.984367,40.728836,-73.982483,40.727695
AE4C870C6F0D57E3C9E1BBB8841DB28A,B0B1A680BE3F3B581E1F5AD2137FB87D,VTS,1,,1/5/2012 22:58,1/5/2012 23:02,5,240,0.53,-74.003792,40.722366,-73.997467,40.721268
6E02AE5834F1FA04E37FA1C26D74C9F5,7E39A8EEC07088CF6902853FE12D8155,VTS,1,,1/10/2012 13:29,1/10/2012 13:37,5,480,1.12,-73.981049,40.752674,-73.978905,40.763794
EB1210417C9AF20D368EA495EE4A55E4,EE23CA99542BAB1264074E870EAC305A,VTS,1,,1/5/2012 22:32,1/5/2012 23:01,1,1740,9.81,-73.872482,40.754883,-74.00515,40.706043
540D3191C384FBA05474473BCE91E67F,272117B0887725DC0A7F2504C72B9A6D,VTS,1,,1/5/2012 22:56,1/5/2012 22:59,5,180,0.93,-73.983307,40.771481,-73.98111,40.779793
C386A225E08B3D3E94DF7C058744604E,B25386A1F259C87449430593E904FDBC,VTS,1,,1/4/2012 20:10,1/4/2012 20:20,5,600,4.94,-73.99424,40.690632,-73.974136,40.640873
975EF587DDCAB5070B2C1C62309D86AD,792CF25A9DD7CEF4631BD158A81D00AF,VTS,1,,1/5/2012 22:48,1/5/2012 23:03,5,900,4.11,-73.983231,40.757217,-74.011009,40.715961
3C1712C40B216B3D1B658BE671C4AC1F,6558F4B507489CD4BA9C4AAE5868DE00,VTS,1,,1/7/2012 22:17,1/7/2012 22:31,2,840,7.69,-73.991821,40.764652,-73.936043,40.856579
EB8B79BF3D28C7DBC509736F0846A363,66F4185CD99990BD8F1A68E1FE1BCC2B,VTS,1,,1/7/2012 22:23,1/7/2012 22:26,5,180,0.64,-73.953514,40.767254,-73.946968,40.772022
29B402D2300F7D7F8F7B0707DF25D7E7,E801D6D19A004F9921080361FEC01581,VTS,1,,1/7/2012 22:15,1/7/2012 22:23,2,480,1.39,-73.961678,40.763981,-73.965118,40.775139
8C8C25FDDE34446B139E87459AADB4D1,CF6852D6D5E04872322CFB7BFCBA5867,VTS,1,,1/7/2012 21:53,1/7/2012 22:11,2,1080,1.49,-74.002121,40.74551,-74.008186,40.738953
519181E913AD4F443E4A47A7A8C53AEA,B61CF1D2F56B5BD7AB57F0804198A2AB,VTS,1,,1/7/2012 22:14,1/7/2012 22:28,1,840,1.73,-73.986809,40.736343,-73.988014,40.721321
E8499DE5B3DBA02E072889A0AFC0E8E9,E09FAAA558B9CE7808F7CCDB61A77F3D,VTS,1,,1/6/2012 16:46,1/6/2012 17:17,1,1860,10.41,-73.987442,40.770332,-73.872856,40.774368
0293108C734F9B1C3CA58A43BA6535AB,47DE01B4C27EE4F86831656DA5BA13E2,VTS,1,,1/7/2012 22:11,1/7/2012 22:24,1,780,1.78,-73.987572,40.743839,-73.983551,40.726006
5D2872B1C8DCBD419BB603D932FDDF9F,59DF0F0D831494377DF5E442C38F1818,VTS,1,,1/7/2012 22:17,1/7/2012 22:25,5,480,1.3,-73.976166,40.748207,-73.98262,40.73542
A47A97A6E57264A1C67BEC9A1B958E69,069B5562096AF76848A613F23073B4BA,VTS,1,,1/7/2012 22:19,1/7/2012 22:22,3,180,1.07,-73.954498,40.780769,-73.955406,40.769211
0F47BD0497E64B4E1B1675904E86B273,AA3EA2A527691A32B51349CC5E1E996F,VTS,1,,1/7/2012 22:27,1/7/2012 22:30,2,180,0.55,-73.98925,40.749733,-73.995811,40.743927
C57B3762F1AC7551DD43D28773BB4A2B,78ECBCECBA5CD7BF30B89F505CC6AA6B,VTS,1,,1/7/2012 21:13,1/7/2012 21:23,1,600,0.43,-73.981468,40.714485,-73.966377,40.756565
